ID,PA,PB,PC,PD,PE,PF,PG
PR60706,370,196,116,75,52,38,29
PR60707,378,200,118,76,52,38,29
PR60708,404,212,124,79,54,39,29
PR60709,389,205,121,77,53,38,29
PR60710,404,212,124,79,54,39,29
PR60711,403,212,124,79,54,39,29
PR60712,401,211,124,79,54,39,29
PR60713,460,238,137,85,57,40,29
PR60714,436,227,132,83,56,39,29
PR60715,368,195,116,75,52,38,29
PR60716,410,215,126,80,54,39,29
PR60717,311,169,103,68,48,36,28
PR60718,323,174,105,69,49,37,28
PR60719,418,219,128,81,55,39,29
PR60720,343,184,110,72,50,37,28
PR60721,317,172,104,69,49,37,28
PR60722,303,165,101,67,48,36,28
PR60723,360,192,114,74,51,37,28
PR60724,326,176,106,70,49,37,28
PR60725,336,180,108,71,50,37,28
PR60726,331,178,107,70,49,37,28
PR60727,327,176,106,70,49,37,28
PR60728,338,181,109,71,50,37,28
PR60729,312,169,103,68,48,36,28
PR60730,278,153,95,64,47,36,28
PR60731,261,145,91,62,46,35,28
PR60732,282,155,96,65,47,36,28
PR60733,235,133,85,59,44,34,27
PR60734,275,152,94,64,47,36,28
PR60735,260,145,91,62,46,35,28
PR60736,262,146,91,62,46,35,28
PR60737,259,144,90,62,46,35,28
PR60738,261,145,91,62,46,35,28
PR60739,227,129,83,58,44,34,27
PR60740,227,129,83,58,44,34,27
PR60741,229,130,83,58,44,34,27
PR60742,289,158,97,65,47,36,28
PR60743,270,150,93,63,46,35,28
PR60744,269,149,93,63,46,35,28
PR60745,287,158,97,65,47,36,28
PR60746,276,152,94,64,47,36,28
PR60747,281,155,96,65,47,36,28
PR60748,287,158,97,65,47,36,28
PR60749,285,157,97,65,47,36,28
PR60750,273,151,94,64,47,36,28
PR60751,287,158,97,65,47,36,28
PR60752,346,185,111,72,50,37,28
PR60753,281,155,96,65,47,36,28
PR60754,312,169,103,68,48,36,28
PR60755,273,151,94,64,47,36,28
PR60756,271,150,93,63,46,35,28
PR60757,244,137,87,60,45,35,28
PR60758,300,164,100,67,48,36,28
PR60759,278,153,95,64,47,36,28
PR60760,267,148,92,63,46,35,28
PR60761,252,141,89,61,45,35,28
PR60762,310,168,102,68,48,36,28
PR60763,290,159,98,66,47,36,28
PR60764,321,173,105,69,49,37,28
PR60765,326,176,106,70,49,37,28
PR60766,348,186,111,72,50,37,28
PR60767,341,183,110,72,50,37,28
PR60768,353,188,112,73,51,37,28
PR60769,308,167,102,68,48,36,28
PR60770,194,114,75,54,42,34,27
PR60771,198,116,76,55,42,34,27
PR60772,262,146,91,62,46,35,28
PR60773,267,148,92,63,46,35,28
PR60774,330,178,107,70,49,37,28
PR60775,360,192,114,74,51,37,28
PR60776,328,177,107,70,49,37,28
PR60777,357,190,113,73,51,37,28
PR60778,336,180,108,71,50,37,28
PR60779,327,176,106,70,49,37,28
PR60780,307,167,102,68,48,36,28
PR60781,304,165,101,67,48,36,28
PR60782,274,151,94,64,47,36,28
PR60783,312,169,103,68,48,36,28
PR60784,345,185,111,72,50,37,28
PR60785,344,184,110,72,50,37,28
PR60786,282,155,96,65,47,36,28
PR60787,256,143,90,62,46,35,28
PR60788,232,132,84,59,44,34,27
PR60789,232,132,84,59,44,34,27
PR60790,219,126,81,57,43,34,27
PR60791,246,138,87,60,45,35,28
PR60792,262,146,91,62,46,35,28
PR60793,264,147,92,63,46,35,28
PR60794,247,139,88,61,45,35,28
PR60795,230,131,84,59,44,34,27
PR60796,273,151,94,64,47,36,28
PR60797,279,154,95,64,47,36,28
PR60798,279,154,95,64,47,36,28
PR60799,287,158,97,65,47,36,28
PR60800,301,164,100,67,48,36,28
PR60801,295,161,99,66,47,36,28
PR60802,276,152,94,64,47,36,28
PR60803,278,153,95,64,47,36,28
PR60804,286,157,97,65,47,36,28
PR60805,281,155,96,65,47,36,28
PR60806,284,156,96,65,47,36,28
PR60807,165,101,69,51,40,33,27
PR60808,168,102,69,51,40,33,27
PR60809,122,80,59,46,38,32,27
PR60810,298,163,100,67,48,36,28
PR60811,203,118,77,55,42,34,27
PR60812,149,93,65,49,39,32,27
PR60813,85,63,50,42,36,31,26
PR60814,91,66,52,43,37,32,27
PR60815,94,67,52,43,37,32,27
PR60816,86,64,51,42,36,31,26
PR60817,70,56,47,40,35,31,26
PR60818,83,62,50,42,36,31,26
PR60819,267,148,92,63,46,35,28
PR60820,279,154,95,64,47,36,28
PR60821,272,151,94,64,47,36,28
PR60822,251,141,89,61,45,35,28
PR60823,245,138,87,60,45,35,28
PR60824,207,120,78,56,43,34,27
PR60825,207,120,78,56,43,34,27
PR60826,82,62,50,42,36,31,26
PR60827,279,154,95,64,47,36,28
PR60828,267,148,92,63,46,35,28
PR60829,222,127,82,58,44,34,27
PR60830,215,124,80,57,43,34,27
PR60831,241,136,86,60,45,35,28
PR60832,90,66,52,43,37,32,27
PR60833,74,58,48,41,36,31,26
PR60834,89,65,51,42,36,31,26
PR60835,67,55,46,40,35,31,26
PR60836,88,65,51,42,36,31,26
PR60837,114,77,57,45,38,32,27
PR60838,100,70,54,44,37,32,27
PR60839,132,85,61,47,38,32,27
PR60840,135,87,62,48,39,32,27
PR60841,138,88,63,48,39,32,27
PR60842,170,103,70,52,41,33,27
PR60843,219,126,81,57,43,34,27
PR60844,212,122,79,56,43,34,27
PR60845,195,115,76,55,42,34,27
PR60846,171,103,70,52,41,33,27
PR60847,244,137,87,60,45,35,28
PR60848,209,121,79,56,43,34,27
PR60849,216,124,80,57,43,34,27
PR60850,230,131,84,59,44,34,27
PR60851,245,138,87,60,45,35,28
PR60852,261,145,91,62,46,35,28
PR60853,321,173,105,69,49,37,28
PR60854,301,164,100,67,48,36,28
PR60855,282,155,96,65,47,36,28
PR60856,235,133,85,59,44,34,27
PR60857,223,128,82,58,44,34,27
PR60858,271,150,93,63,46,35,28
PR60859,202,118,77,55,42,34,27
PR60860,199,116,76,55,42,34,27
PR60861,205,119,78,56,43,34,27
PR60862,374,198,117,75,52,38,29
PR60863,331,178,107,70,49,37,28
PR60864,190,112,74,54,42,34,27
PR60865,176,106,71,52,41,33,27
PR60866,167,101,69,51,40,33,27
PR60867,108,74,56,45,38,32,27
PR60868,108,74,56,45,38,32,27
PR60869,142,90,64,49,39,32,27
PR60870,197,115,76,55,42,34,27
PR60871,199,116,76,55,42,34,27
PR60872,185,110,73,53,41,33,27
PR60873,143,90,64,49,39,32,27
PR60874,370,196,116,75,52,38,29
PR60875,203,118,77,55,42,34,27
PR60876,350,187,112,73,51,37,28
PR60877,322,174,105,69,49,37,28
PR60878,383,202,119,76,52,38,29
PR60879,168,102,69,51,40,33,27
PR60880,472,244,140,87,57,40,29
PR60881,436,227,132,83,56,39,29
PR60882,433,226,131,82,55,39,29
PR60883,422,221,129,81,55,39,29
PR60884,434,226,131,82,55,39,29
PR60885,414,217,127,80,54,39,29
PR60886,383,202,119,76,52,38,29
PR60887,368,195,116,75,52,38,29
PR60888,233,132,84,59,44,34,27
PR60889,235,133,85,59,44,34,27
PR60890,145,91,64,49,39,32,27
PR60891,173,104,70,52,41,33,27
PR60892,136,87,62,48,39,32,27
PR60893,105,73,55,44,37,32,27
PR60894,103,72,55,44,37,32,27
PR60895,120,80,59,46,38,32,27
PR60896,92,66,52,43,37,32,27
PR60897,125,82,60,47,38,32,27
PR60898,154,95,66,50,40,33,27
PR60899,203,118,77,55,42,34,27
PR60900,183,109,73,53,41,33,27
PR60901,199,116,76,55,42,34,27
PR60902,194,114,75,54,42,34,27
PR60903,247,139,88,61,45,35,28
PR60904,254,142,89,61,45,35,28
PR60905,232,132,84,59,44,34,27
PR60906,369,196,116,75,52,38,29
PR60907,437,228,132,83,56,39,29
PR60908,505,259,148,91,59,41,30
PR60909,371,197,117,75,52,38,29
PR60910,373,198,117,75,52,38,29
PR60911,345,185,111,72,50,37,28
PR60912,267,148,92,63,46,35,28
PR60913,284,156,96,65,47,36,28
PR60914,224,128,82,58,44,34,27
PR60915,83,62,50,42,36,31,26
PR60916,129,84,61,47,38,32,27
PR60917,152,94,66,50,40,33,27
PR60918,162,99,68,51,40,33,27
PR60919,149,93,65,49,39,32,27
PR60920,266,148,92,63,46,35,28
PR60921,488,251,144,89,58,40,29
PR60922,499,256,146,90,59,41,30
PR60923,488,251,144,89,58,40,29
PR60924,456,236,136,85,57,40,29
PR60925,399,210,123,78,53,38,29
PR60926,366,194,115,74,51,37,28
PR60927,370,196,116,75,52,38,29
PR60928,360,192,114,74,51,37,28
PR60929,145,91,64,49,39,32,27
PR60930,336,180,108,71,50,37,28
PR60931,378,200,118,76,52,38,29
PR60932,357,190,113,73,51,37,28
PR60933,200,117,77,55,42,34,27
PR60934,137,87,62,48,39,32,27
PR60935,123,81,59,46,38,32,27
PR60936,108,74,56,45,38,32,27
PR60937,164,100,69,51,40,33,27
PR60938,151,94,66,50,40,33,27
PR60939,157,97,67,50,40,33,27
PR60940,178,107,72,53,41,33,27
PR60941,382,202,119,76,52,38,29
PR60942,295,161,99,66,47,36,28
PR60943,314,170,103,68,48,36,28
PR60944,297,162,99,66,47,36,28
PR60945,278,153,95,64,47,36,28
PR60946,227,129,83,58,44,34,27
PR60947,61,52,45,39,35,31,26
PR60948,109,74,56,45,38,32,27
PR60949,163,100,69,51,40,33,27
PR60950,211,122,79,56,43,34,27
PR60951,270,150,93,63,46,35,28
PR60952,326,176,106,70,49,37,28
PR60953,300,164,100,67,48,36,28
PR60954,417,218,127,80,54,39,29
PR60955,413,216,126,80,54,39,29
PR60956,326,176,106,70,49,37,28
PR60957,355,189,113,73,51,37,28
PR60958,448,233,135,84,56,39,29
PR60959,497,256,146,90,59,41,30
PR60960,520,266,151,92,60,41,30
PR60961,493,254,145,89,58,40,29
PR60962,504,259,148,91,59,41,30
PR60963,490,252,144,89,58,40,29
PR60964,482,249,143,88,58,40,29
PR60965,347,186,111,72,50,37,28
PR60966,545,278,157,95,61,42,30
PR60967,493,254,145,89,58,40,29
PR60968,493,254,145,89,58,40,29
PR60969,486,250,143,88,58,40,29
PR60970,383,202,119,76,52,38,29
PR60971,415,217,127,80,54,39,29
PR60972,212,122,79,56,43,34,27
PR60973,335,180,108,71,50,37,28
PR60974,450,234,135,84,56,39,29
PR60975,462,239,138,86,57,40,29
PR60976,492,253,145,89,58,40,29
PR60977,527,270,153,93,60,41,30
PR60978,539,275,156,95,61,42,30
PR60979,437,228,132,83,56,39,29
PR60980,434,226,131,82,55,39,29
PR60981,402,211,124,79,54,39,29
PR60982,345,185,111,72,50,37,28
PR60983,348,186,111,72,50,37,28
PR60984,246,138,87,60,45,35,28
PR60985,317,172,104,69,49,37,28
PR60986,135,87,62,48,39,32,27
PR60987,84,63,50,42,36,31,26
PR60988,124,81,59,46,38,32,27
PR60989,467,242,139,86,57,40,29
PR60990,500,257,147,90,59,41,30
PR60991,483,249,143,88,58,40,29
PR60992,461,239,138,86,57,40,29
PR60993,398,209,123,78,53,38,29
PR60994,482,249,143,88,58,40,29
PR60995,341,183,110,72,50,37,28
PR60996,333,179,108,71,50,37,28
PR60997,-65,-6,16,25,28,28,25
PR60998,221,127,82,58,44,34,27
PR60999,209,121,79,56,43,34,27
PR61000,299,163,100,67,48,36,28
PR61001,246,138,87,60,45,35,28
PR61002,328,177,107,70,49,37,28
PR61003,358,191,114,74,51,37,28
PR61004,280,154,95,64,47,36,28
PR61005,342,183,110,72,50,37,28
PR61006,355,189,113,73,51,37,28
PR61007,273,151,94,64,47,36,28
PR61008,336,180,108,71,50,37,28
PR61009,336,180,108,71,50,37,28
PR61010,336,180,108,71,50,37,28
PR61011,306,166,101,67,48,36,28
PR61012,336,180,108,71,50,37,28
PR61013,323,174,105,69,49,37,28
PR61014,338,181,109,71,50,37,28
PR61015,336,180,108,71,50,37,28
PR61016,321,173,105,69,49,37,28
PR61017,344,184,110,72,50,37,28
PR61018,314,170,103,68,48,36,28
PR61019,311,169,103,68,48,36,28
PR61020,327,176,106,70,49,37,28
PR61021,344,184,110,72,50,37,28
PR61022,338,181,109,71,50,37,28
PR61023,306,166,101,67,48,36,28
PR61024,308,167,102,68,48,36,28
PR61025,323,174,105,69,49,37,28
PR61026,307,167,102,68,48,36,28
PR61027,262,146,91,62,46,35,28
PR61028,280,154,95,64,47,36,28
PR61029,279,154,95,64,47,36,28
PR61030,326,176,106,70,49,37,28
PR61031,311,169,103,68,48,36,28
PR61032,272,151,94,64,47,36,28
PR61033,244,137,87,60,45,35,28
PR61034,282,155,96,65,47,36,28
PR61035,316,171,104,69,49,37,28
PR61036,259,144,90,62,46,35,28
PR61037,323,174,105,69,49,37,28
PR61038,355,189,113,73,51,37,28
PR61039,340,182,109,71,50,37,28
PR61040,377,200,118,76,52,38,29
PR61041,352,188,112,73,51,37,28
PR61042,390,206,121,77,53,38,29
PR61043,380,201,119,76,52,38,29
PR61044,378,200,118,76,52,38,29
PR61045,353,188,112,73,51,37,28
PR61046,307,167,102,68,48,36,28
PR61047,372,197,117,75,52,38,29
PR61048,385,203,120,77,53,38,29
PR61049,355,189,113,73,51,37,28
PR61050,361,192,114,74,51,37,28
PR61051,394,207,122,78,53,38,29
PR61052,348,186,111,72,50,37,28
PR61053,385,203,120,77,53,38,29
PR61054,406,213,125,79,54,39,29
PR61055,383,202,119,76,52,38,29
PR61056,429,224,130,82,55,39,29
PR61057,404,212,124,79,54,39,29
PR61058,413,216,126,80,54,39,29
PR61059,339,182,109,71,50,37,28
PR61060,314,170,103,68,48,36,28
PR61061,349,186,111,72,50,37,28
PR61062,388,205,121,77,53,38,29
PR61063,377,200,118,76,52,38,29
PR61064,340,182,109,71,50,37,28
PR61065,263,146,91,62,46,35,28
PR61066,214,123,80,57,43,34,27
PR61067,235,133,85,59,44,34,27
PR61068,183,109,73,53,41,33,27
PR61069,180,108,72,53,41,33,27
PR61070,145,91,64,49,39,32,27
PR61071,132,85,61,47,38,32,27
PR61072,127,83,60,47,38,32,27
PR61073,104,72,55,44,37,32,27
PR61074,71,57,47,40,35,31,26
PR61075,103,72,55,44,37,32,27
PR61076,386,204,120,77,53,38,29
PR61077,284,156,96,65,47,36,28
PR61078,363,193,115,74,51,37,28
PR61079,368,195,116,75,52,38,29
PR61080,400,210,123,78,53,38,29
PR61081,320,173,105,69,49,37,28
PR61082,274,151,94,64,47,36,28
PR61083,144,91,64,49,39,32,27
PR61084,141,89,63,48,39,32,27
PR61085,125,82,60,47,38,32,27
PR61086,69,56,47,40,35,31,26
PR61087,105,73,55,44,37,32,27
PR61088,89,65,51,42,36,31,26
PR61089,370,196,116,75,52,38,29
PR61090,438,228,132,83,56,39,29
PR61091,305,166,101,67,48,36,28
PR61092,228,130,83,58,44,34,27
PR61093,270,150,93,63,46,35,28
PR61094,248,139,88,61,45,35,28
PR61095,256,143,90,62,46,35,28
PR61096,241,136,86,60,45,35,28
PR61097,248,139,88,61,45,35,28
PR61098,206,120,78,56,43,34,27
PR61099,243,137,87,60,45,35,28
PR61100,221,127,82,58,44,34,27
PR61101,188,111,74,54,42,34,27
PR61102,177,106,71,52,41,33,27
PR61103,172,104,70,52,41,33,27
PR61104,168,102,69,51,40,33,27
PR61105,160,98,68,51,40,33,27
PR61106,153,95,66,50,40,33,27
PR61107,140,89,63,48,39,32,27
PR61108,120,80,59,46,38,32,27
PR61109,120,80,59,46,38,32,27
PR61110,112,76,57,45,38,32,27
PR61111,92,66,52,43,37,32,27
PR61112,90,66,52,43,37,32,27
PR61113,81,61,49,41,36,31,26
PR61114,90,66,52,43,37,32,27
PR61115,92,66,52,43,37,32,27
PR61116,107,73,55,44,37,32,27
PR61117,98,69,53,43,37,32,27
PR61118,97,69,53,43,37,32,27
PR61119,105,73,55,44,37,32,27
PR61120,96,68,53,43,37,32,27
PR61121,88,65,51,42,36,31,26
PR61122,71,57,47,40,35,31,26
PR61123,71,57,47,40,35,31,26
PR61124,251,141,89,61,45,35,28
PR61125,261,145,91,62,46,35,28
PR61126,391,206,121,77,53,38,29
PR61127,429,224,130,82,55,39,29
PR61128,363,193,115,74,51,37,28
PR61129,305,166,101,67,48,36,28
PR61130,232,132,84,59,44,34,27
PR61131,275,152,94,64,47,36,28
PR61132,82,62,50,42,36,31,26
PR61133,144,91,64,49,39,32,27
PR61134,293,160,98,66,47,36,28
PR61135,362,193,115,74,51,37,28
PR61136,378,200,118,76,52,38,29
PR61137,348,186,111,72,50,37,28
PR61138,84,63,50,42,36,31,26
PR61139,172,104,70,52,41,33,27
PR61140,169,102,69,51,40,33,27
PR61141,193,114,75,54,42,34,27
PR61142,234,133,85,59,44,34,27
PR61143,276,152,94,64,47,36,28
PR61144,289,158,97,65,47,36,28
PR61145,323,174,105,69,49,37,28
PR61146,318,172,104,69,49,37,28
PR61147,338,181,109,71,50,37,28
PR61148,330,178,107,70,49,37,28
PR61149,302,165,101,67,48,36,28
PR61150,340,182,109,71,50,37,28
PR61151,324,175,106,70,49,37,28
PR61152,359,191,114,74,51,37,28
PR61153,346,185,111,72,50,37,28
PR61154,316,171,104,69,49,37,28
PR61155,272,151,94,64,47,36,28
PR61156,282,155,96,65,47,36,28
PR61157,303,165,101,67,48,36,28
PR61158,286,157,97,65,47,36,28
PR61159,231,131,84,59,44,34,27
PR61160,224,128,82,58,44,34,27
PR61161,279,154,95,64,47,36,28
PR61162,294,161,99,66,47,36,28
PR61163,425,222,129,81,55,39,29
PR61164,420,220,128,81,55,39,29
PR61165,329,177,107,70,49,37,28
PR61166,311,169,103,68,48,36,28
PR61167,268,149,93,63,46,35,28
PR61168,380,201,119,76,52,38,29
PR61169,400,210,123,78,53,38,29
PR61170,345,185,111,72,50,37,28
PR61171,304,165,101,67,48,36,28
PR61172,342,183,110,72,50,37,28
PR61173,354,189,113,73,51,37,28
PR61174,306,166,101,67,48,36,28
PR61175,291,159,98,66,47,36,28
PR61176,324,175,106,70,49,37,28
PR61177,311,169,103,68,48,36,28
PR61178,281,155,96,65,47,36,28
PR61179,277,153,95,64,47,36,28
PR61180,257,144,90,62,46,35,28
PR61181,253,142,89,61,45,35,28
PR61182,242,136,86,60,45,35,28
PR61183,227,129,83,58,44,34,27
PR61184,227,129,83,58,44,34,27
PR61185,217,125,81,57,43,34,27
PR61186,214,123,80,57,43,34,27
PR61187,211,122,79,56,43,34,27
PR61188,206,120,78,56,43,34,27
PR61189,200,117,77,55,42,34,27
PR61190,186,110,73,53,41,33,27
PR61191,189,112,74,54,42,34,27
PR61192,188,111,74,54,42,34,27
PR61193,180,108,72,53,41,33,27
PR61194,222,127,82,58,44,34,27
PR61195,205,119,78,56,43,34,27
PR61196,205,119,78,56,43,34,27
PR61197,187,111,74,54,42,34,27
PR61198,224,128,82,58,44,34,27
PR61199,188,111,74,54,42,34,27
PR61200,163,100,69,51,40,33,27
PR61201,203,118,77,55,42,34,27
PR61202,187,111,74,54,42,34,27
PR61203,196,115,76,55,42,34,27
PR61204,159,98,68,51,40,33,27
PR61205,183,109,73,53,41,33,27
PR61206,178,107,72,53,41,33,27
PR61207,168,102,69,51,40,33,27
PR61208,164,100,69,51,40,33,27
PR61209,213,123,80,57,43,34,27
PR61210,205,119,78,56,43,34,27
PR61211,180,108,72,53,41,33,27
PR61212,159,98,68,51,40,33,27
PR61213,184,109,73,53,41,33,27
PR61214,179,107,72,53,41,33,27
PR61215,159,98,68,51,40,33,27
PR61216,155,96,67,50,40,33,27
PR61217,138,88,63,48,39,32,27
PR61218,143,90,64,49,39,32,27
PR61219,151,94,66,50,40,33,27
PR61220,158,97,67,50,40,33,27
PR61221,224,128,82,58,44,34,27
PR61222,220,126,81,57,43,34,27
PR61223,244,137,87,60,45,35,28
PR61224,254,142,89,61,45,35,28
PR61225,290,159,98,66,47,36,28
PR61226,258,144,90,62,46,35,28
PR61227,234,133,85,59,44,34,27
PR61228,213,123,80,57,43,34,27
PR61229,269,149,93,63,46,35,28
PR61230,315,171,104,69,49,37,28
PR61231,449,233,135,84,56,39,29
PR61232,520,266,151,92,60,41,30
PR61233,534,273,155,94,61,42,30
PR61234,615,311,173,103,65,43,30
PR61235,507,260,148,91,59,41,30
PR61236,517,265,151,92,60,41,30
PR61237,566,288,162,98,63,42,30
PR61238,457,237,137,85,57,40,29
PR61239,490,252,144,89,58,40,29
PR61240,456,236,136,85,57,40,29
PR61241,477,246,141,87,57,40,29
PR61242,397,209,123,78,53,38,29
PR61243,429,224,130,82,55,39,29
PR61244,435,227,132,83,56,39,29
PR61245,407,214,125,79,54,39,29
PR61246,469,242,139,86,57,40,29
PR61247,448,233,135,84,56,39,29
PR61248,467,242,139,86,57,40,29
PR61249,488,251,144,89,58,40,29
PR61250,516,264,150,92,60,41,30
PR61251,522,267,152,93,60,41,30
PR61252,450,234,135,84,56,39,29
PR61253,451,234,135,84,56,39,29
PR61254,498,256,146,90,59,41,30
PR61255,452,235,136,85,57,40,29
PR61256,465,241,139,86,57,40,29
PR61257,498,256,146,90,59,41,30
PR61258,482,249,143,88,58,40,29
PR61259,465,241,139,86,57,40,29
PR61260,430,224,130,82,55,39,29
PR61261,502,258,147,90,59,41,30
PR61262,467,242,139,86,57,40,29
PR61263,419,219,128,81,55,39,29
PR61264,377,200,118,76,52,38,29
PR61265,445,231,134,84,56,39,29
PR61266,380,201,119,76,52,38,29
PR61267,334,179,108,71,50,37,28
PR61268,382,202,119,76,52,38,29
PR61269,350,187,112,73,51,37,28
PR61270,319,172,104,69,49,37,28
PR61271,302,165,101,67,48,36,28
PR61272,288,158,97,65,47,36,28
PR61273,282,155,96,65,47,36,28
PR61274,308,167,102,68,48,36,28
PR61275,358,191,114,74,51,37,28
PR61276,316,171,104,69,49,37,28
PR61277,285,157,97,65,47,36,28
PR61278,298,163,100,67,48,36,28
PR61279,244,137,87,60,45,35,28
PR61280,240,136,86,60,45,35,28
PR61281,116,78,58,46,38,32,27
PR61282,295,161,99,66,47,36,28
PR61283,289,158,97,65,47,36,28
PR61284,300,164,100,67,48,36,28
PR61285,286,157,97,65,47,36,28
PR61286,252,141,89,61,45,35,28
PR61287,238,135,86,60,45,35,28
PR61288,234,133,85,59,44,34,27
PR61289,201,117,77,55,42,34,27
PR61290,213,123,80,57,43,34,27
PR61291,121,80,59,46,38,32,27
PR61292,166,101,69,51,40,33,27
PR61293,191,113,75,54,42,34,27
PR61294,198,116,76,55,42,34,27
PR61295,114,77,57,45,38,32,27
PR61296,177,106,71,52,41,33,27
PR61297,98,69,53,43,37,32,27
PR61298,96,68,53,43,37,32,27
PR61299,97,69,53,43,37,32,27
PR61300,132,85,61,47,38,32,27
PR61301,146,92,65,49,39,32,27
PR61302,146,92,65,49,39,32,27
PR61303,129,84,61,47,38,32,27
PR61304,102,71,54,44,37,32,27
PR61305,70,56,47,40,35,31,26
PR61306,113,76,57,45,38,32,27
PR61307,141,89,63,48,39,32,27
PR61308,80,61,49,41,36,31,26
PR61309,98,69,53,43,37,32,27
PR61310,126,82,60,47,38,32,27
PR61311,89,65,51,42,36,31,26
PR61312,77,59,48,41,36,31,26
PR61313,57,50,44,39,35,31,26
PR61314,74,58,48,41,36,31,26
PR61315,120,80,59,46,38,32,27
PR61316,67,55,46,40,35,31,26
PR61317,150,94,66,50,40,33,27
PR61318,161,99,68,51,40,33,27
PR61319,171,103,70,52,41,33,27
PR61320,167,101,69,51,40,33,27
PR61321,173,104,70,52,41,33,27
PR61322,190,112,74,54,42,34,27
PR61323,194,114,75,54,42,34,27
PR61324,189,112,74,54,42,34,27
PR61325,176,106,71,52,41,33,27
PR61326,181,108,72,53,41,33,27
PR61327,137,87,62,48,39,32,27
PR61328,39,42,40,37,34,30,26
PR61329,28,37,37,35,33,30,26
PR61330,92,66,52,43,37,32,27
PR61331,136,87,62,48,39,32,27
PR61332,180,108,72,53,41,33,27
PR61333,195,115,76,55,42,34,27
PR61334,102,71,54,44,37,32,27
PR61335,205,119,78,56,43,34,27
PR61336,184,109,73,53,41,33,27
PR61337,189,112,74,54,42,34,27
PR61338,201,117,77,55,42,34,27
PR61339,118,79,58,46,38,32,27
PR61340,8,27,32,33,32,29,26
PR61341,-15,17,27,30,30,29,26
PR61342,1,24,31,32,31,29,26
PR61343,48,46,42,38,34,30,26
PR61344,10,28,33,33,32,29,26
PR61345,114,77,57,45,38,32,27
PR61346,112,76,57,45,38,32,27
PR61347,75,59,48,41,36,31,26
PR61348,111,75,56,45,38,32,27
PR61349,93,67,52,43,37,32,27
PR61350,128,83,60,47,38,32,27
PR61351,109,74,56,45,38,32,27
PR61352,83,62,50,42,36,31,26
PR61353,92,66,52,43,37,32,27
PR61354,226,129,83,58,44,34,27
PR61355,280,154,95,64,47,36,28
PR61356,290,159,98,66,47,36,28
PR61357,243,137,87,60,45,35,28
PR61358,271,150,93,63,46,35,28
PR61359,196,115,76,55,42,34,27
PR61360,176,106,71,52,41,33,27
PR61361,166,101,69,51,40,33,27
PR61362,139,88,63,48,39,32,27
PR61363,212,122,79,56,43,34,27
PR61364,217,125,81,57,43,34,27
PR61365,220,126,81,57,43,34,27
PR61366,190,112,74,54,42,34,27
PR61367,174,105,71,52,41,33,27
PR61368,159,98,68,51,40,33,27
PR61369,156,96,67,50,40,33,27
PR61370,137,87,62,48,39,32,27
PR61371,103,72,55,44,37,32,27
PR61372,107,73,55,44,37,32,27
PR61373,116,78,58,46,38,32,27
PR61374,89,65,51,42,36,31,26
PR61375,151,94,66,50,40,33,27
PR61376,58,51,44,39,35,31,26
PR61377,106,73,55,44,37,32,27
PR61378,111,75,56,45,38,32,27
PR61379,111,75,56,45,38,32,27
PR61380,164,100,69,51,40,33,27
PR61381,98,69,53,43,37,32,27
PR61382,139,88,63,48,39,32,27
PR61383,125,82,60,47,38,32,27
PR61384,141,89,63,48,39,32,27
PR61385,155,96,67,50,40,33,27
PR61386,144,91,64,49,39,32,27
PR61387,121,80,59,46,38,32,27
PR61388,121,80,59,46,38,32,27
PR61389,188,111,74,54,42,34,27
PR61390,109,74,56,45,38,32,27
PR61391,104,72,55,44,37,32,27
PR61392,151,94,66,50,40,33,27
PR61393,99,70,54,44,37,32,27
PR61394,93,67,52,43,37,32,27
PR61395,90,66,52,43,37,32,27
PR61396,73,58,48,41,36,31,26
PR61397,170,103,70,52,41,33,27
PR61398,116,78,58,46,38,32,27
PR61399,117,78,58,46,38,32,27
PR61400,119,79,58,46,38,32,27
PR61401,99,70,54,44,37,32,27
PR61402,91,66,52,43,37,32,27
PR61403,117,78,58,46,38,32,27
PR61404,108,74,56,45,38,32,27
PR61405,109,74,56,45,38,32,27
PR61406,124,81,59,46,38,32,27
PR61407,89,65,51,42,36,31,26
PR61408,70,56,47,40,35,31,26
PR61409,64,53,45,39,35,31,26
PR61410,126,82,60,47,38,32,27
PR61411,101,71,54,44,37,32,27
PR61412,116,78,58,46,38,32,27
PR61413,128,83,60,47,38,32,27
PR61414,130,84,61,47,38,32,27
PR61415,145,91,64,49,39,32,27
PR61416,183,109,73,53,41,33,27
PR61417,196,115,76,55,42,34,27
PR61418,242,136,86,60,45,35,28
PR61419,252,141,89,61,45,35,28
PR61420,264,147,92,63,46,35,28
PR61421,226,129,83,58,44,34,27
PR61422,202,118,77,55,42,34,27
PR61423,205,119,78,56,43,34,27
PR61424,222,127,82,58,44,34,27
PR61425,197,115,76,55,42,34,27
PR61426,195,115,76,55,42,34,27
PR61427,179,107,72,53,41,33,27
PR61428,148,93,65,49,39,32,27
PR61429,143,90,64,49,39,32,27
PR61430,168,102,69,51,40,33,27
PR61431,121,80,59,46,38,32,27
PR61432,109,74,56,45,38,32,27
PR61433,115,77,57,45,38,32,27
PR61434,278,153,95,64,47,36,28
PR61435,237,134,85,59,44,34,27
PR61436,268,149,93,63,46,35,28
PR61437,155,96,67,50,40,33,27
PR61438,131,85,61,47,38,32,27
PR61439,127,83,60,47,38,32,27
PR61440,271,150,93,63,46,35,28
