ID,PA,PB,PC,PD,PE,PF,PG
PR58888,185,106,67,45,33,25,19
PR58889,219,122,75,50,36,27,21
PR58890,243,135,83,55,39,29,22
PR58891,231,129,80,53,38,28,22
PR58892,319,175,107,71,50,37,28
PR58893,182,103,64,43,31,23,18
PR58894,125,74,48,33,24,19,15
PR58895,163,93,59,40,29,22,17
PR58896,185,105,66,45,32,24,19
PR58897,164,94,59,40,29,22,17
PR58898,156,90,57,39,28,21,17
PR58899,73,48,33,24,18,14,12
PR58900,177,101,64,43,31,23,18
PR58901,158,91,58,40,29,22,17
PR58902,167,95,60,41,29,22,17
PR58903,177,101,64,43,31,23,18
PR58904,152,88,56,38,28,21,17
PR58905,180,103,65,44,32,24,19
PR58906,198,112,70,47,34,25,20
PR58907,159,91,58,39,28,21,17
PR58908,126,74,48,33,24,19,15
PR58909,198,112,70,47,34,25,20
PR58910,137,80,51,35,26,20,16
PR58911,93,58,39,28,21,16,13
PR58912,75,49,34,25,19,15,12
PR58913,78,50,34,25,19,15,12
PR58914,77,50,34,25,19,15,12
PR58915,135,80,52,36,27,21,16
PR58916,172,99,63,43,31,24,19
PR58917,127,75,49,34,25,19,15
PR58918,160,93,59,41,30,23,18
PR58919,161,93,59,40,29,22,17
PR58920,181,103,65,44,32,24,19
PR58921,103,62,41,29,21,16,13
PR58922,113,67,43,30,22,17,13
PR58923,113,67,43,30,22,17,13
PR58924,205,115,71,48,34,25,20
PR58925,179,105,67,46,33,25,20
PR58926,259,146,91,61,43,32,25
PR58927,134,83,55,39,29,22,18
PR58928,272,155,97,65,47,35,27
PR58929,102,70,50,37,28,22,18
PR58930,171,105,70,49,36,28,22
PR58931,215,127,82,56,41,31,24
PR58932,130,85,58,42,31,24,19
PR58933,74,60,46,35,28,22,18
PR58934,233,139,90,62,45,34,27
PR58935,204,124,81,57,42,32,25
PR58936,350,198,124,83,59,44,34
PR58937,54,50,41,32,26,21,17
PR58938,-64,-7,9,13,13,12,11
PR58939,-85,-17,4,10,12,11,10
PR58940,-95,-23,0,8,10,10,9
PR58941,9,28,29,25,21,18,15
PR58942,121,82,58,42,32,25,20
PR58943,-370,-158,-72,-35,-17,-7,-2
PR58944,-177,-67,-24,-7,0,3,4
PR58945,149,91,60,42,31,24,19
PR58946,208,121,77,53,38,29,23
PR58947,286,161,100,67,48,36,28
PR58948,264,150,94,63,45,34,26
PR58949,259,149,95,64,46,35,27
PR58950,113,74,51,37,28,22,18
PR58951,140,90,61,44,33,25,20
PR58952,55,40,29,22,17,14,11
PR58953,70,47,33,24,19,15,12
PR58954,74,49,34,25,19,15,12
PR58955,72,48,34,25,19,15,12
PR58956,40,31,24,19,15,12,10
PR58957,46,34,25,19,15,12,10
PR58958,50,36,26,20,16,13,11
PR58959,201,114,71,48,35,26,20
PR58960,207,117,73,49,35,26,21
PR58961,204,116,73,49,35,27,21
PR58962,148,86,55,38,28,21,17
PR58963,154,89,57,39,28,22,17
PR58964,176,101,64,44,32,24,19
PR58965,278,154,94,62,44,32,25
PR58966,347,191,117,77,54,40,31
PR58967,-8,17,21,19,17,14,12
PR58968,9,26,26,23,19,16,14
PR58969,-111,-32,-4,5,8,9,9
PR58970,-92,-24,0,7,9,9,9
PR58971,-141,-47,-13,0,5,6,7
PR58972,-19,10,17,17,15,13,11
PR58973,-107,-33,-6,3,6,7,7
PR58974,60,47,36,28,22,18,15
PR58975,119,73,48,34,25,19,15
PR58976,79,52,36,26,20,16,13
PR58977,133,80,52,36,27,21,16
PR58978,108,67,45,32,24,19,15
PR58979,154,91,59,41,30,23,18
PR58980,158,93,60,41,30,23,18
PR58981,78,52,36,27,21,16,13
PR58982,27,25,20,16,13,11,9
PR58983,26,24,20,16,13,11,9
PR58984,40,32,25,20,16,13,11
PR58985,41,32,24,19,15,12,10
PR58986,54,38,28,21,16,13,11
PR58987,55,39,28,21,17,13,11
PR58988,107,65,43,30,23,18,14
PR58989,174,100,63,43,31,24,19
PR58990,107,68,46,33,25,19,16
PR58991,304,168,103,68,48,36,28
PR58992,159,91,58,40,29,22,17
PR58993,93,58,39,28,21,16,13
PR58994,168,96,61,42,30,23,18
PR58995,194,111,70,48,35,26,21
PR58996,146,85,54,37,27,21,16
PR58997,139,81,52,36,26,20,16
PR58998,-31,5,14,15,14,12,11
PR58999,-94,-28,-4,4,7,7,7
PR59000,-27,4,12,13,12,11,10
PR59001,95,65,46,34,26,20,16
PR59002,93,62,43,32,24,19,15
PR59003,120,73,48,34,25,19,15
PR59004,187,107,67,46,33,25,20
PR59005,140,84,55,38,28,22,17
PR59006,154,89,57,39,28,22,17
PR59007,151,88,56,39,28,22,17
PR59008,157,91,58,40,29,22,17
PR59009,176,101,64,44,32,24,19
PR59010,164,95,60,41,30,23,18
PR59011,161,94,60,42,31,23,18
PR59012,160,93,59,41,30,23,18
PR59013,78,50,34,25,19,15,12
PR59014,79,51,35,26,20,16,13
PR59015,132,78,51,36,26,20,16
PR59016,158,92,59,41,30,23,18
PR59017,131,78,51,36,27,21,17
PR59018,98,61,41,29,22,17,14
PR59019,157,91,58,40,29,22,17
PR59020,161,93,59,41,30,23,18
PR59021,90,56,38,27,20,16,13
PR59022,90,55,37,26,20,15,12
PR59023,124,72,46,32,23,18,14
PR59024,170,97,61,41,30,23,18
PR59025,234,131,81,54,39,29,22
PR59026,77,55,40,30,23,18,15
PR59027,128,81,55,39,29,23,18
PR59028,57,46,35,27,21,17,14
PR59029,2,19,21,19,16,14,12
PR59030,142,90,61,43,32,25,20
PR59031,12,24,23,20,17,14,12
PR59032,64,51,39,30,24,19,16
PR59033,82,62,46,35,27,22,18
PR59034,71,57,44,34,27,21,18
PR59035,-33,5,14,15,14,13,11
PR59036,-98,-27,-2,6,9,9,9
PR59037,-13,13,18,17,15,13,11
PR59038,206,123,80,55,40,31,24
PR59039,85,63,47,35,27,22,18
PR59040,76,59,45,34,27,21,17
PR59041,-35,5,15,16,15,13,12
PR59042,-19,11,18,18,16,14,12
PR59043,127,84,59,43,32,25,20
PR59044,-26,7,15,16,15,13,11
PR59045,98,68,49,36,28,22,18
PR59046,127,83,57,41,31,24,19
PR59047,51,42,33,26,21,17,14
PR59048,147,90,60,42,31,24,19
PR59049,132,83,56,40,30,23,19
PR59050,63,51,39,30,24,19,16
PR59051,154,98,67,48,36,28,22
PR59052,100,69,49,36,28,22,18
PR59053,83,61,45,34,26,21,17
PR59054,160,101,68,48,36,28,22
PR59055,15,28,27,23,19,16,14
PR59056,82,59,43,32,25,20,16
PR59057,78,58,43,33,26,21,17
PR59058,113,74,51,37,28,22,18
PR59059,-14,10,15,15,14,12,10
PR59060,179,106,68,47,34,26,21
PR59061,146,89,59,41,31,24,19
PR59062,81,56,40,30,23,18,15
PR59063,66,48,35,27,21,17,14
PR59064,118,72,48,34,25,20,16
PR59065,70,47,33,25,19,15,12
PR59066,118,72,48,34,25,20,16
PR59067,173,101,65,45,33,25,20
PR59068,37,34,28,22,18,15,12
PR59069,91,62,44,33,25,20,16
PR59070,85,59,42,31,24,19,16
PR59071,197,114,72,49,36,27,21
PR59072,172,101,65,45,33,25,20
PR59073,156,93,60,42,31,24,19
PR59074,158,94,61,42,31,24,19
PR59075,159,94,61,42,31,24,19
PR59076,184,107,68,47,34,26,20
PR59077,167,99,64,44,32,25,20
PR59078,233,133,84,57,41,31,24
PR59079,151,91,60,42,31,24,19
PR59080,31,32,27,22,18,15,13
PR59081,57,41,30,23,18,15,12
PR59082,36,35,29,23,19,16,13
PR59083,188,109,69,47,34,26,20
PR59084,203,118,75,51,37,28,22
PR59085,183,108,70,48,35,27,21
PR59086,93,62,43,32,24,19,15
PR59087,192,111,70,48,35,26,21
PR59088,208,119,75,51,37,28,22
PR59089,175,101,64,44,32,24,19
PR59090,189,109,69,47,34,26,20
PR59091,211,121,76,52,37,28,22
PR59092,222,126,79,53,38,29,22
PR59093,159,94,61,42,31,24,19
PR59094,128,78,51,36,27,21,17
PR59095,-14,9,14,14,13,11,10
PR59096,-63,-15,1,6,8,8,8
PR59097,125,78,52,37,28,22,17
PR59098,102,65,44,32,24,19,15
PR59099,120,75,50,36,27,21,17
PR59100,115,72,49,35,26,20,16
PR59101,107,70,48,35,27,21,17
PR59102,119,76,52,38,29,22,18
PR59103,69,50,37,28,22,18,15
PR59104,58,44,33,25,20,16,13
PR59105,65,48,35,27,21,17,14
PR59106,90,61,43,32,25,20,16
PR59107,92,60,41,30,23,18,15
PR59108,41,33,26,20,16,13,11
PR59109,15,20,18,16,13,11,10
PR59110,42,34,26,21,17,14,12
PR59111,115,72,49,35,26,21,17
PR59112,-17,9,15,15,14,12,11
PR59113,-4,15,18,17,15,13,11
PR59114,-46,-4,8,11,11,10,9
PR59115,120,79,55,40,30,24,19
PR59116,-61,-12,3,8,9,9,8
PR59117,118,77,53,39,29,23,18
PR59118,109,72,50,36,28,22,18
PR59119,81,59,44,33,26,21,17
PR59120,-39,0,11,13,13,12,11
PR59121,-90,-25,-2,5,8,8,8
PR59122,-33,4,14,15,14,13,11
PR59123,-171,-66,-25,-8,0,2,4
PR59124,-67,-14,3,8,10,9,9
PR59125,20,27,25,21,18,15,13
PR59126,85,56,39,29,22,17,14
PR59127,205,118,75,51,37,28,22
PR59128,56,44,34,26,21,17,14
PR59129,309,168,102,67,47,35,27
PR59130,261,140,85,56,39,29,22
PR59131,255,136,82,54,38,28,22
PR59132,201,108,65,43,30,22,17
PR59133,140,75,46,31,22,17,13
PR59134,243,126,74,48,33,24,18
PR59135,146,76,45,29,21,15,12
PR59136,108,55,33,22,15,12,9
PR59137,67,36,23,16,12,9,8
PR59138,23,16,12,10,8,7,6
PR59139,28,19,14,11,9,8,7
PR59140,55,35,24,18,14,11,9
PR59141,70,43,29,21,16,13,10
PR59142,48,33,24,18,14,12,10
PR59143,49,34,25,19,15,12,10
PR59144,122,72,47,33,24,19,15
PR59145,27,23,18,15,12,10,9
PR59146,7,11,11,10,9,8,7
PR59147,-33,-8,0,3,4,5,5
PR59148,58,38,27,20,16,13,10
PR59149,-112,-37,-9,1,5,6,6
PR59150,16,26,25,21,18,15,13
PR59151,65,51,39,30,24,19,16
PR59152,-5,15,18,17,15,13,11
PR59153,98,64,45,33,25,20,16
PR59154,53,42,33,26,21,17,14
PR59155,138,85,57,40,30,23,19
PR59156,151,92,62,44,33,25,20
PR59157,340,186,114,75,53,39,30
PR59158,197,113,72,49,36,27,21
PR59159,158,90,57,39,28,21,17
PR59160,298,161,98,64,45,33,26
PR59161,273,148,90,59,42,31,24
PR59162,298,159,95,62,43,32,24
PR59163,206,113,70,47,33,25,19
PR59164,248,132,79,52,36,27,21
PR59165,45,26,18,13,10,8,7
PR59166,32,23,18,14,11,9,8
PR59167,-15,1,6,7,7,6,6
PR59168,37,27,20,16,13,11,9
PR59169,0,9,10,10,9,8,7
PR59170,-26,-4,3,5,6,6,5
PR59171,-12,3,7,8,8,7,6
PR59172,-28,-5,3,5,6,6,6
PR59173,0,9,10,10,9,8,7
PR59174,-7,6,9,9,9,8,7
PR59175,52,36,26,20,16,13,11
PR59176,105,64,43,31,23,18,15
PR59177,70,46,32,24,18,15,12
PR59178,62,41,29,22,17,14,11
PR59179,35,28,22,17,14,12,10
PR59180,45,32,24,18,15,12,10
PR59181,41,31,24,19,15,12,10
PR59182,40,30,23,18,14,12,10
PR59183,66,44,31,23,18,14,12
PR59184,123,73,48,34,25,19,15
PR59185,35,28,22,17,14,12,10
PR59186,44,32,24,19,15,12,10
PR59187,-14,3,8,9,9,8,7
PR59188,104,63,42,30,22,17,14
PR59189,89,55,37,27,20,16,13
PR59190,92,57,38,27,21,16,13
PR59191,62,42,30,23,18,14,12
PR59192,99,61,41,29,22,17,14
PR59193,51,37,27,21,17,14,11
PR59194,0,11,13,12,11,10,8
PR59195,-15,3,8,9,9,8,7
PR59196,-6,7,10,10,9,8,7
PR59197,-12,4,8,9,9,8,7
PR59198,-21,0,6,8,8,7,7
PR59199,-24,-1,6,8,8,8,7
PR59200,-19,1,7,8,8,8,7
PR59201,-11,5,9,10,9,8,7
PR59202,-11,5,9,10,9,8,7
PR59203,-20,0,6,8,8,7,7
PR59204,-16,2,7,8,8,7,7
PR59205,-23,0,6,8,8,8,7
PR59206,-27,-2,5,7,8,7,7
PR59207,-16,2,7,8,8,7,7
PR59208,-2,9,11,11,10,9,8
PR59209,4,12,13,12,10,9,8
PR59210,-351,-160,-80,-43,-24,-14,-8
PR59211,110,68,46,33,25,19,15
PR59212,62,43,31,23,18,14,12
PR59213,133,79,51,36,26,20,16
PR59214,120,73,48,34,25,19,15
PR59215,152,90,58,40,29,22,18
PR59216,152,91,59,41,30,23,18
PR59217,188,109,69,47,34,26,20
PR59218,128,79,53,38,28,22,17
PR59219,137,83,55,39,29,22,18
PR59220,109,67,45,32,24,19,15
PR59221,104,65,44,31,23,18,15
PR59222,136,81,53,37,27,21,17
PR59223,142,83,54,37,27,21,17
PR59224,223,124,77,52,37,28,22
PR59225,279,150,91,60,42,31,24
PR59226,407,217,130,84,58,42,32
PR59227,408,216,128,83,57,42,32
PR59228,426,226,134,87,60,44,33
PR59229,387,206,123,80,55,40,31
PR59230,544,286,168,108,74,53,40
PR59231,487,257,152,98,67,49,37
PR59232,481,255,151,97,67,49,37
PR59233,424,226,135,87,60,44,33
PR59234,415,222,133,86,60,44,33
PR59235,480,253,149,96,66,48,36
PR59236,439,234,140,91,63,46,35
PR59237,449,238,141,91,63,46,35
PR59238,473,250,148,95,65,47,36
PR59239,387,208,125,82,57,42,32
PR59240,457,241,142,91,63,45,34
PR59241,473,249,147,94,65,47,35
PR59242,506,265,156,100,68,49,37
PR59243,461,243,144,93,64,46,35
PR59244,473,249,147,94,65,47,35
PR59245,602,314,184,117,80,57,43
PR59246,452,237,139,89,61,44,33
PR59247,433,228,134,86,59,43,32
PR59248,378,199,118,76,52,38,29
PR59249,358,190,113,73,51,37,28
PR59250,396,211,126,82,57,41,31
PR59251,377,202,121,79,55,40,31
PR59252,360,192,115,75,52,38,29
PR59253,296,160,97,64,45,33,25
PR59254,234,129,79,53,37,28,22
PR59255,294,160,97,64,45,33,25
PR59256,257,141,86,57,40,30,23
PR59257,231,129,80,54,38,29,22
PR59258,250,138,85,56,40,30,23
PR59259,201,112,69,46,33,25,19
PR59260,188,105,65,44,31,23,18
PR59261,150,85,54,37,27,20,16
PR59262,120,70,45,31,23,18,14
PR59263,82,50,33,24,18,14,11
PR59264,297,163,100,66,47,35,27
PR59265,196,111,70,47,34,26,20
PR59266,214,121,76,51,37,28,22
PR59267,148,86,55,38,28,21,17
PR59268,164,94,60,41,30,23,18
PR59269,142,83,53,37,27,21,16
PR59270,117,69,45,31,23,18,14
PR59271,115,68,44,31,23,18,14
PR59272,204,114,71,48,34,26,20
PR59273,102,61,40,28,21,16,13
PR59274,218,123,77,52,37,28,22
PR59275,175,99,62,42,30,23,18
PR59276,248,138,85,57,40,30,23
PR59277,193,112,72,49,36,27,21
PR59278,140,82,53,37,27,21,16
PR59279,215,121,75,51,36,27,21
PR59280,309,170,104,69,49,36,28
PR59281,-20,11,18,18,16,14,12
PR59282,-36,2,13,14,14,12,11
PR59283,170,97,61,42,30,23,18
PR59284,229,128,79,53,38,28,22
PR59285,196,110,69,46,33,25,19
PR59286,241,134,83,55,39,29,23
PR59287,2,17,19,17,15,13,11
PR59288,293,161,98,65,46,34,26
PR59289,396,216,131,86,60,44,34
PR59290,207,117,73,49,35,26,21
PR59291,-29,5,14,15,14,12,11
PR59292,-25,6,14,15,14,12,11
PR59293,-22,7,14,15,14,12,11
PR59294,-78,-17,3,9,11,10,10
PR59295,-203,-78,-30,-10,-1,2,4
PR59296,-211,-83,-33,-12,-2,1,3
PR59297,-164,-62,-23,-7,0,3,4
PR59298,-81,-22,-1,5,7,8,8
PR59299,-23,4,11,12,11,10,9
PR59300,88,60,43,32,24,19,16
PR59301,232,130,81,54,39,29,23
PR59302,254,141,87,58,41,31,24
PR59303,199,113,71,48,35,26,20
PR59304,223,126,79,53,38,29,22
PR59305,224,126,78,53,38,28,22
PR59306,228,128,79,53,38,28,22
PR59307,208,117,73,49,35,26,20
PR59308,199,113,71,48,35,26,20
PR59309,195,111,70,47,34,26,20
PR59310,145,87,57,40,29,22,18
PR59311,8,20,20,18,15,13,11
PR59312,236,133,83,56,40,30,23
PR59313,294,162,99,66,46,34,26
PR59314,155,89,56,38,28,21,16
PR59315,336,183,111,73,51,38,29
PR59316,380,206,124,81,57,42,32
PR59317,422,227,136,89,62,45,34
PR59318,329,181,111,73,52,38,29
PR59319,361,199,122,81,57,42,32
PR59320,419,229,139,91,64,47,36
PR59321,400,221,136,90,63,47,36
PR59322,391,214,131,86,60,44,34
PR59323,290,166,105,71,51,38,30
PR59324,413,227,139,92,65,48,37
PR59325,366,201,123,81,57,42,32
PR59326,386,209,127,83,58,43,33
PR59327,358,196,120,79,56,41,32
PR59328,321,179,111,74,53,39,30
PR59329,362,198,121,80,56,41,32
PR59330,258,148,94,64,46,35,27
PR59331,99,69,50,37,29,23,18
PR59332,58,47,37,29,23,19,15
PR59333,129,81,55,39,29,23,18
PR59334,149,90,60,42,31,24,19
PR59335,115,73,50,36,27,21,17
PR59336,45,39,31,25,20,16,13
PR59337,99,64,44,32,24,19,15
PR59338,10,21,21,18,15,13,11
PR59339,67,51,39,30,24,19,16
PR59340,40,35,28,22,18,15,12
PR59341,221,125,78,53,38,29,22
PR59342,335,187,116,77,55,41,31
PR59343,360,200,124,82,58,43,33
PR59344,457,248,150,98,68,50,38
PR59345,485,261,157,102,71,52,39
PR59346,438,235,141,92,64,47,36
PR59347,411,223,135,89,62,46,35
PR59348,482,259,156,101,70,51,39
PR59349,365,200,122,81,57,42,32
PR59350,416,227,138,91,64,47,36
PR59351,409,224,137,90,63,46,35
PR59352,363,198,121,80,56,41,32
PR59353,360,199,123,82,58,43,33
PR59354,458,247,149,97,68,50,38
PR59355,459,245,147,95,66,48,36
PR59356,86,60,44,33,25,20,16
PR59357,148,89,59,41,30,23,18
PR59358,263,144,88,58,41,30,23
PR59359,219,121,74,49,35,26,20
PR59360,225,124,76,51,36,27,21
PR59361,167,99,65,45,33,25,20
PR59362,116,73,50,36,27,21,17
PR59363,326,176,106,70,49,36,28
PR59364,288,156,94,62,43,32,25
PR59365,250,136,83,55,39,29,22
PR59366,220,120,73,48,34,25,20
PR59367,235,129,79,53,37,28,22
PR59368,262,143,87,58,41,30,23
PR59369,286,156,95,63,44,33,25
PR59370,347,188,114,75,52,38,29
PR59371,285,156,95,63,44,33,25
PR59372,414,222,133,87,60,44,34
PR59373,29,30,26,21,17,14,12
PR59374,326,177,107,70,49,36,28
PR59375,255,140,86,57,40,30,23
PR59376,131,79,52,37,27,21,17
PR59377,345,187,113,74,52,38,29
PR59378,319,174,106,70,49,36,28
PR59379,375,203,123,81,57,42,32
PR59380,357,194,118,78,55,40,31
PR59381,161,96,63,44,32,25,20
PR59382,101,64,44,32,24,19,15
PR59383,55,41,31,24,19,15,13
PR59384,86,57,40,29,22,18,14
PR59385,242,134,83,55,39,29,23
PR59386,277,152,93,62,44,33,25
PR59387,214,119,74,50,36,27,21
PR59388,171,98,62,43,31,24,19
PR59389,292,161,99,66,47,35,27
PR59390,193,108,67,45,32,24,19
PR59391,235,130,80,54,38,29,22
PR59392,245,137,85,57,41,31,24
PR59393,235,130,80,54,38,29,22
PR59394,168,95,60,41,30,23,18
PR59395,181,102,64,43,31,24,19
PR59396,205,115,72,49,35,26,21
PR59397,213,119,74,50,36,27,21
PR59398,208,116,72,48,35,26,20
PR59399,240,133,82,55,39,29,23
PR59400,274,151,93,62,44,33,25
PR59401,140,85,56,40,30,23,18
PR59402,92,62,44,32,25,20,16
PR59403,87,61,44,33,25,20,16
PR59404,101,68,48,35,27,21,17
PR59405,178,106,69,48,35,27,21
PR59406,105,69,48,35,27,21,17
PR59407,48,41,33,26,21,17,14
PR59408,116,76,53,38,29,23,18
PR59409,136,85,57,41,31,24,19
PR59410,96,65,46,34,26,21,17
PR59411,132,82,55,39,29,23,18
PR59412,52,42,33,26,21,17,14
PR59413,138,84,56,39,29,22,18
PR59414,179,103,66,45,33,25,20
PR59415,293,164,103,69,49,37,29
PR59416,149,92,62,44,33,25,20
PR59417,157,95,63,44,33,25,20
PR59418,215,122,77,52,38,28,22
PR59419,325,175,106,69,49,36,28
PR59420,377,202,122,80,56,41,31
PR59421,297,160,97,64,45,33,25
PR59422,303,165,101,67,47,35,27
PR59423,309,167,101,67,47,35,27
PR59424,389,208,125,82,57,42,32
PR59425,289,156,95,63,44,33,25
PR59426,177,100,64,44,32,24,19
PR59427,404,214,128,83,58,42,32
PR59428,337,178,106,69,48,35,27
PR59429,285,152,92,60,42,31,24
PR59430,327,172,102,66,46,34,26
PR59431,345,182,108,70,49,36,27
PR59432,313,165,98,64,44,32,25
PR59433,221,120,73,49,35,26,20
PR59434,276,150,92,61,43,32,25
PR59435,200,110,68,46,33,25,19
PR59436,328,176,106,70,49,36,28
PR59437,234,126,77,51,36,27,21
PR59438,253,136,82,54,38,28,22
PR59439,171,97,62,42,31,23,18
PR59440,441,231,137,88,61,44,33
PR59441,416,217,128,82,56,41,31
PR59442,260,137,82,53,37,27,21
PR59443,302,158,94,61,42,31,24
PR59444,256,134,79,51,36,26,20
PR59445,217,118,72,48,34,25,20
PR59446,276,143,84,54,37,27,21
PR59447,155,87,55,38,28,21,17
PR59448,209,115,71,48,34,26,20
PR59449,255,137,83,55,39,29,22
PR59450,353,184,108,70,48,35,27
PR59451,270,142,85,55,39,28,22
PR59452,261,140,85,56,39,29,22
PR59453,410,214,126,81,56,40,31
PR59454,325,171,102,66,46,34,26
PR59455,254,133,79,51,36,26,20
PR59456,95,55,36,25,19,15,12
PR59457,116,66,42,29,22,17,13
PR59458,104,62,41,29,22,17,14
PR59459,175,95,58,39,28,21,17
PR59460,241,130,79,52,37,27,21
PR59461,246,130,78,51,36,27,21
PR59462,161,89,55,37,27,20,16
PR59463,238,129,79,52,37,28,22
PR59464,72,47,33,25,19,15,13
PR59465,146,81,51,35,25,19,15
PR59466,131,73,46,32,23,18,14
PR59467,162,90,56,38,28,21,17
PR59468,-5,7,10,10,9,8,7
PR59469,34,26,20,16,13,11,9
PR59470,108,60,38,26,19,15,12
PR59471,184,99,60,40,29,22,17
PR59472,103,57,36,25,18,14,11
PR59473,160,87,53,36,26,20,16
PR59474,181,98,59,40,28,21,17
PR59475,322,170,101,66,46,34,26
PR59476,92,56,38,27,21,16,13
PR59477,211,115,70,47,33,25,19
PR59478,196,106,64,43,31,23,18
PR59479,206,111,67,45,32,24,19
PR59480,126,69,43,29,21,16,13
PR59481,175,97,60,41,30,22,18
PR59482,118,68,44,31,23,18,14
PR59483,178,98,60,41,29,22,17
PR59484,143,80,50,34,25,19,15
PR59485,174,95,58,39,28,21,17
PR59486,226,123,75,50,36,27,21
PR59487,172,94,58,39,28,21,17
PR59488,215,116,70,47,33,25,19
PR59489,168,93,58,39,28,21,17
PR59490,212,116,71,48,34,26,20
PR59491,221,120,73,49,35,26,20
PR59492,119,67,42,29,21,16,13
PR59493,122,69,44,30,22,17,14
PR59494,130,74,47,33,24,19,15
PR59495,102,59,38,27,20,16,13
PR59496,101,60,39,28,21,16,13
PR59497,43,30,22,17,14,11,9
PR59498,28,22,17,14,11,9,8
PR59499,30,24,19,15,12,10,9
PR59500,-11,2,6,7,7,6,6
PR59501,94,56,37,26,20,15,12
PR59502,-6,5,8,8,8,7,6
PR59503,-41,-13,-2,2,4,4,4
PR59504,-48,-16,-3,1,3,4,4
PR59505,25,20,16,13,11,9,8
PR59506,-53,-19,-5,0,2,3,3
PR59507,154,85,53,36,26,20,16
PR59508,139,76,47,32,23,17,14
PR59509,51,33,23,17,14,11,9
PR59510,272,144,86,56,39,29,22
PR59511,132,70,42,28,20,15,12
PR59512,243,127,75,49,34,25,19
PR59513,278,146,87,56,39,29,22
PR59514,318,164,96,61,42,30,23
PR59515,342,175,101,64,44,32,24
PR59516,327,167,97,62,42,30,23
PR59517,368,187,108,68,46,33,25
PR59518,292,149,86,55,38,27,21
PR59519,269,136,79,50,34,25,19
PR59520,467,236,135,85,57,41,30
PR59521,365,182,103,64,43,31,23
PR59522,685,347,198,124,83,59,44
PR59523,564,289,167,105,71,51,38
PR59524,330,173,102,66,45,33,25
PR59525,233,124,74,48,34,25,19
PR59526,203,109,66,43,30,22,17
PR59527,175,96,59,40,28,21,17
PR59528,43,28,20,15,12,10,8
PR59529,46,30,21,16,13,10,9
PR59530,83,51,34,25,19,15,12
PR59531,101,61,40,29,22,17,14
PR59532,109,66,44,31,23,18,15
PR59533,437,219,125,78,52,37,28
PR59534,672,339,193,120,80,57,42
PR59535,591,302,174,109,74,53,39
PR59536,167,90,55,36,26,19,15
PR59537,622,312,177,110,73,52,38
PR59538,751,381,218,136,91,64,48
PR59539,592,305,177,112,76,54,41
PR59540,526,269,155,98,66,47,35
PR59541,445,228,132,83,56,40,30
PR59542,377,195,114,73,50,36,27
PR59543,424,219,127,81,55,40,30
PR59544,719,367,211,132,89,63,47
PR59545,536,275,159,100,68,49,36
PR59546,465,239,138,87,59,42,32
PR59547,476,246,143,91,62,44,33
PR59548,436,225,131,83,57,41,31
PR59549,447,230,133,84,57,41,31
PR59550,405,211,124,79,54,39,29
PR59551,247,131,78,51,36,26,20
PR59552,143,78,48,32,23,17,14
PR59553,145,81,51,35,25,19,15
PR59554,59,36,24,18,14,11,9
PR59555,38,25,18,14,11,9,8
PR59556,41,27,19,15,12,10,8
PR59557,44,28,20,15,12,10,8
PR59558,36,25,19,15,12,10,8
PR59559,46,30,21,16,13,10,9
PR59560,57,36,25,18,14,11,9
PR59561,50,32,22,17,13,11,9
PR59562,119,68,43,30,22,17,14
PR59563,136,77,49,34,25,19,15
PR59564,105,62,41,29,22,17,14
PR59565,57,37,26,19,15,12,10
PR59566,-3,6,8,8,7,7,6
PR59567,-14,1,5,6,6,6,5
PR59568,-11,2,6,7,7,6,6
PR59569,-7,5,8,8,8,7,6
PR59570,-7,4,7,7,7,6,6
PR59571,-7,4,7,8,7,7,6
PR59572,-10,3,7,8,7,7,6
PR59573,-7,5,8,8,8,7,6
PR59574,19,18,15,13,11,9,8
PR59575,46,32,23,18,14,12,10
PR59576,29,25,20,16,13,11,9
PR59577,124,72,46,32,24,18,15
PR59578,103,62,41,29,22,17,14
PR59579,100,60,40,28,21,17,13
PR59580,106,63,41,29,22,17,14
PR59581,6,14,14,13,11,10,9
PR59582,90,55,37,27,20,16,13
PR59583,78,49,33,24,18,14,12
PR59584,106,64,42,30,22,17,14
PR59585,55,37,27,20,16,13,11
PR59586,132,77,50,35,26,20,16
PR59587,108,65,43,31,23,18,15
PR59588,-145,-59,-24,-9,-2,1,2
PR59589,9,16,16,14,12,10,9
PR59590,104,63,42,30,23,18,14
PR59591,99,61,41,29,22,17,14
PR59592,102,62,41,29,22,17,14
PR59593,32,26,20,16,13,11,9
PR59594,40,29,22,17,14,11,9
PR59595,101,62,41,29,22,17,14
PR59596,99,61,41,29,22,17,14
PR59597,22,21,18,15,12,10,9
PR59598,22,21,17,14,12,10,8
PR59599,10,14,13,11,10,8,7
PR59600,10,13,12,11,9,8,7
PR59601,132,77,50,35,26,20,16
PR59602,109,68,46,33,25,19,15
PR59603,-33,-3,6,8,8,8,7
PR59604,160,93,60,41,30,23,18
PR59605,209,118,74,50,36,27,21
PR59606,217,121,75,50,36,27,21
PR59607,245,136,84,56,40,30,23
PR59608,203,115,72,49,35,26,20
PR59609,310,169,103,68,48,35,27
PR59610,228,126,77,51,36,27,21
PR59611,178,100,62,42,30,23,18
PR59612,161,91,57,39,28,21,16
PR59613,144,82,52,35,25,19,15
PR59614,209,117,72,48,34,25,20
