ID,PA,PB,PC,PD,PE,PF,PG
PR56501,288,171,113,78,57,43,34
PR56502,288,171,113,78,57,43,34
PR56503,288,171,112,78,57,43,34
PR56504,288,171,112,78,57,43,34
PR56505,288,171,112,78,57,43,34
PR56506,288,171,112,78,57,43,34
PR56507,288,171,112,78,57,43,34
PR56508,287,171,112,78,57,43,34
PR56509,27,20,15,12,10,9,8
PR56510,288,172,112,78,57,44,34
PR56511,288,172,112,78,57,44,34
PR56512,23,18,14,11,9,8,7
PR56513,23,18,14,11,9,8,7
PR56514,288,172,112,78,57,44,34
PR56515,317,188,121,83,61,47,37
PR56516,104,68,48,36,28,22,18
PR56517,11,8,7,6,5,5,4
PR56518,11,8,7,6,5,5,4
PR56519,288,171,113,78,57,43,34
PR56520,288,171,112,78,57,43,34
PR56521,104,68,48,36,28,22,18
PR56522,104,68,48,36,28,22,18
PR56523,288,171,112,78,57,43,34
PR56524,288,171,112,78,57,43,34
PR56525,288,171,112,78,57,43,34
PR56526,286,171,111,78,57,43,34
PR56527,104,68,48,36,28,22,18
PR56528,288,171,112,78,57,43,34
PR56529,288,171,112,78,57,43,34
PR56530,287,171,112,78,57,43,34
PR56531,288,171,112,78,57,43,34
PR56532,288,171,112,78,57,43,34
PR56533,288,171,112,78,57,43,34
PR56534,288,171,112,78,57,43,34
PR56535,27,20,16,13,10,9,8
PR56536,288,171,112,78,57,43,34
PR56537,288,171,112,78,57,43,34
PR56538,287,171,112,78,57,43,34
PR56539,287,171,112,78,57,43,34
PR56540,288,172,112,78,57,44,34
PR56541,23,18,14,11,9,8,7
PR56542,228,139,92,65,48,37,30
PR56543,2445,1203,666,404,263,181,131
PR56544,2114,1054,590,361,237,165,120
PR56545,104,68,48,35,28,22,18
PR56546,104,68,48,36,28,22,18
PR56547,104,68,48,36,28,22,18
PR56548,104,68,48,36,28,22,18
PR56549,11,8,7,6,5,5,4
PR56550,11,8,7,6,5,5,4
PR56551,11,8,7,6,5,5,4
PR56552,11,8,7,6,5,5,4
PR56553,11,8,7,6,5,5,4
PR56554,11,8,7,6,5,5,4
PR56555,11,8,7,6,5,5,4
PR56556,11,8,7,6,5,5,4
PR56557,11,8,7,6,5,5,4
PR56558,268,161,105,74,54,42,33
PR56559,749,410,249,163,113,82,63
PR56560,11,8,7,6,5,5,4
PR56561,11,8,7,6,5,5,4
PR56562,1855,936,529,327,216,151,110
PR56563,749,410,249,163,113,82,63
PR56564,749,410,249,163,113,82,63
PR56565,1607,822,469,292,195,137,101
PR56566,1607,822,469,292,195,137,101
PR56567,749,410,249,163,113,82,63
PR56568,1607,822,470,293,195,137,101
PR56569,2114,1054,590,362,237,165,120
PR56570,2114,1054,590,362,237,165,120
PR56571,2444,1202,666,404,263,181,131
PR56572,2444,1202,666,404,263,181,131
PR56573,754,413,250,163,114,83,63
PR56574,12,9,8,7,6,5,5
PR56575,12,9,8,7,6,5,5
PR56576,10,8,7,6,5,5,4
PR56577,10,8,7,6,5,5,4
PR56578,18,14,11,9,8,7,6
PR56579,18,14,11,9,8,7,6
PR56580,18,14,11,9,8,7,6
PR56581,62,43,31,24,19,16,13
PR56582,62,43,31,24,19,16,13
PR56583,62,43,31,24,19,16,13
PR56584,62,43,31,24,19,16,13
PR56585,18,14,11,9,8,7,6
PR56586,18,14,11,9,8,7,6
PR56587,20,15,12,10,8,7,6
PR56588,20,15,12,10,8,7,6
PR56589,20,15,12,10,8,7,6
PR56590,286,171,112,78,57,43,34
PR56591,286,171,112,78,57,43,34
PR56592,286,171,112,78,57,43,34
PR56593,286,171,112,78,57,43,34
PR56594,286,171,112,78,57,43,34
PR56595,49,34,26,20,16,13,11
PR56596,286,171,112,78,57,43,34
PR56597,50,35,26,20,16,14,11
PR56598,50,35,26,20,16,14,11
PR56599,49,34,26,20,16,13,11
PR56600,50,35,26,20,16,14,11
PR56601,50,35,26,20,16,14,11
PR56602,50,35,26,20,16,14,11
PR56603,50,35,26,20,16,14,11
PR56604,50,35,26,20,16,14,11
PR56605,50,35,26,20,16,14,11
PR56606,50,35,26,20,16,14,11
PR56607,50,35,26,20,16,14,11
PR56608,50,35,26,20,16,14,11
PR56609,50,35,26,20,16,14,11
PR56610,50,35,26,20,16,14,11
PR56611,12,9,8,7,6,5,5
PR56612,12,9,8,7,6,5,5
PR56613,12,9,8,7,6,5,5
PR56614,12,9,8,7,6,5,5
PR56615,12,9,8,7,6,5,5
PR56616,50,35,26,20,16,14,11
PR56617,50,35,26,20,16,14,11
PR56618,27,20,16,13,11,9,8
PR56619,50,35,26,20,16,14,12
PR56620,50,35,26,20,16,13,11
PR56621,50,35,26,20,16,14,12
PR56622,50,35,26,20,16,13,11
PR56623,50,35,26,20,16,13,11
PR56624,2114,1054,590,361,237,165,120
PR56625,749,410,249,163,113,82,63
PR56626,749,410,249,163,113,82,63
PR56627,1607,822,469,292,195,137,101
PR56628,11,8,7,6,5,5,4
PR56629,11,8,7,6,5,5,4
PR56630,11,8,7,6,5,5,4
PR56631,11,8,7,6,5,5,4
PR56632,11,8,7,6,5,5,4
PR56633,50,35,26,20,16,14,11
PR56634,12,9,8,7,6,5,5
PR56635,20,15,12,10,8,7,6
PR56636,288,172,112,78,57,44,34
PR56637,288,172,112,78,57,44,34
PR56638,288,172,112,78,57,44,34
PR56639,50,35,26,20,16,14,12
PR56640,50,35,26,20,16,14,12
PR56641,749,410,249,163,113,82,63
PR56642,11,8,7,6,5,5,4
PR56643,268,161,105,74,54,42,33
PR56644,11,8,7,6,5,5,4
PR56645,11,8,7,6,5,5,4
PR56646,11,8,7,6,5,5,4
PR56647,11,8,7,6,5,5,4
PR56648,11,8,7,6,5,5,4
PR56649,11,8,7,6,5,5,4
PR56650,11,8,7,6,5,5,4
PR56651,11,8,7,6,5,5,4
PR56652,11,8,7,6,5,5,4
PR56653,11,8,7,6,5,5,4
PR56654,268,161,105,74,54,42,33
PR56655,2489,1223,676,410,267,184,133
PR56656,2489,1224,676,410,267,184,133
PR56657,2529,1240,685,415,270,186,134
PR56658,1607,822,469,292,195,137,101
PR56659,1607,822,469,292,195,137,101
PR56660,1607,822,469,292,195,137,101
PR56661,28,21,16,13,11,9,8
PR56662,1607,822,469,292,195,137,101
PR56663,1607,822,470,293,195,137,101
PR56664,62,43,31,24,19,16,13
PR56665,17,13,11,9,8,7,6
PR56666,17,13,11,9,8,7,6
PR56667,17,13,11,9,8,7,6
PR56668,17,13,11,9,8,7,6
PR56669,17,13,11,9,8,7,6
PR56670,17,13,10,9,7,7,6
PR56671,6,5,5,5,4,3,3
PR56672,6,5,5,5,4,3,3
PR56673,6,5,5,5,4,3,3
PR56674,6,5,5,5,4,3,3
PR56675,327,193,125,86,64,47,37
PR56676,327,193,125,86,64,47,37
PR56677,327,193,125,86,64,47,37
PR56678,327,193,125,86,64,47,37
PR56679,327,193,125,86,64,47,37
PR56680,104,68,48,36,28,22,18
PR56681,104,68,48,36,28,22,18
PR56682,46,32,24,19,15,13,11
PR56683,46,32,24,19,15,13,11
PR56684,46,33,24,19,15,13,11
PR56685,26,20,15,12,10,9,8
PR56686,26,20,15,12,10,9,8
PR56687,26,20,15,12,10,9,8
PR56688,26,20,15,12,10,9,8
PR56689,27,20,16,13,11,9,8
PR56690,27,20,16,13,11,9,8
PR56691,27,20,16,13,11,9,8
PR56692,26,20,15,12,10,9,8
PR56693,27,20,16,13,11,9,8
PR56694,27,20,16,13,11,9,8
PR56695,27,20,16,13,11,9,8
PR56696,27,20,16,13,11,9,8
PR56697,27,20,16,13,11,9,8
PR56698,27,20,16,13,11,9,8
PR56699,27,20,16,13,11,9,8
PR56700,27,20,16,13,11,9,8
PR56701,27,20,16,13,11,9,8
PR56702,27,20,16,13,11,9,8
PR56703,7,6,5,4,4,4,3
PR56704,7,6,5,4,4,4,3
PR56705,27,20,16,13,11,9,8
PR56706,27,20,16,13,11,9,8
PR56707,27,20,16,13,11,9,8
PR56708,41,29,22,17,14,12,10
PR56709,43,30,23,18,15,12,10
PR56710,265,160,105,73,54,41,33
PR56711,265,160,105,73,54,41,33
PR56712,265,160,105,73,54,41,33
PR56713,27,20,15,12,10,9,8
PR56714,27,20,15,12,10,9,8
PR56715,56,39,29,22,18,15,12
PR56716,12,10,8,7,6,5,5
PR56717,61,42,31,24,19,16,13
PR56718,128,82,57,42,32,25,21
PR56719,236,144,95,67,50,38,30
PR56720,26,20,15,12,10,9,8
PR56721,26,20,15,12,10,9,8
PR56722,27,20,16,13,11,9,8
PR56723,27,20,16,13,11,9,8
PR56724,15,12,10,8,7,6,5
PR56725,15,12,10,8,7,6,5
PR56726,15,12,10,8,7,6,5
PR56727,27,20,16,13,11,9,8
PR56728,27,20,16,13,11,9,8
PR56729,27,20,16,13,11,9,8
PR56730,27,20,16,13,11,9,8
PR56731,27,20,16,13,11,9,8
PR56732,27,20,16,13,11,9,8
PR56733,43,31,23,18,15,12,11
PR56734,52,36,27,21,17,14,12
PR56735,295,177,114,79,58,44,35
PR56736,30,22,17,14,11,10,8
PR56737,51,36,27,21,17,14,12
PR56738,53,37,27,21,17,14,12
PR56739,27,20,16,13,11,9,8
PR56740,52,36,27,21,17,14,12
PR56741,49,34,25,20,16,13,11
PR56742,50,35,25,20,16,14,11
PR56743,43,31,23,18,15,12,11
PR56744,41,29,22,17,14,12,10
PR56745,41,29,22,17,14,12,10
PR56746,2716,1325,727,438,284,195,140
PR56747,2716,1325,727,438,284,195,140
PR56748,2717,1325,727,438,284,195,140
PR56749,2717,1325,727,438,284,195,140
PR56750,2715,1325,727,438,284,195,140
PR56751,2717,1325,727,438,284,195,140
PR56752,41,29,22,17,14,12,10
PR56753,41,29,22,17,14,12,10
PR56754,15,12,10,7,6,6,5
PR56755,2677,1306,719,433,281,193,139
PR56756,75,51,37,28,22,18,15
PR56757,10,8,7,6,5,5,4
PR56758,10,8,7,6,5,5,4
PR56759,331,195,126,87,63,48,38
PR56760,51,36,27,21,17,14,12
PR56761,33,24,18,15,12,10,9
PR56762,56,39,29,22,18,15,12
PR56763,56,39,29,22,18,15,12
PR56764,49,34,25,20,16,13,11
PR56765,49,34,25,20,16,13,11
PR56766,49,34,25,20,16,13,11
PR56767,26,20,15,12,10,9,8
PR56768,26,20,15,12,10,9,8
PR56769,26,20,15,12,10,9,8
PR56770,49,34,25,20,16,13,11
PR56771,43,31,23,18,15,12,11
PR56772,291,174,113,79,58,44,35
PR56773,296,177,115,80,58,44,35
PR56774,33,24,18,15,12,10,9
PR56775,38,27,21,16,13,11,10
PR56776,58,40,30,23,18,15,13
PR56777,30,22,17,14,11,10,8
PR56778,126,80,56,41,31,25,21
PR56779,41,29,22,17,14,12,10
PR56780,2717,1325,727,438,284,195,140
PR56781,2717,1325,727,438,284,195,140
PR56782,2687,1311,721,435,281,193,139
PR56783,2717,1325,727,438,284,195,140
PR56784,2717,1325,727,438,284,195,140
PR56785,41,29,22,17,14,12,10
PR56786,126,80,56,41,31,25,21
PR56787,41,29,22,17,14,12,10
PR56788,26,20,15,12,10,9,8
PR56789,68,46,34,26,20,17,14
PR56790,127,82,57,42,32,25,21
PR56791,49,34,25,20,16,13,11
PR56792,26,20,15,12,10,9,8
PR56793,26,20,15,12,10,9,8
PR56794,25,18,14,12,10,8,7
PR56795,25,18,14,12,10,8,7
PR56796,23,17,14,11,9,8,7
PR56797,52,36,27,21,17,14,12
PR56798,52,36,27,21,17,14,12
PR56799,52,36,27,21,17,14,12
PR56800,27,20,16,13,11,9,8
PR56801,27,20,16,13,11,9,8
PR56802,27,20,16,13,11,9,8
PR56803,27,20,16,13,11,9,8
PR56804,23,17,14,11,9,8,7
PR56805,23,17,14,11,9,8,7
PR56806,23,17,14,11,9,8,7
PR56807,52,36,27,21,17,14,12
PR56808,52,36,27,21,17,14,12
PR56809,52,36,27,21,17,14,12
PR56810,52,36,27,21,17,14,12
PR56811,27,20,16,13,11,9,8
PR56812,27,20,16,13,11,9,8
PR56813,27,20,16,13,11,9,8
PR56814,15,12,10,8,7,6,5
PR56815,15,12,10,8,7,6,5
PR56816,27,20,16,13,11,9,8
PR56817,716,395,239,157,109,80,61
PR56818,30,22,17,14,11,10,8
PR56819,10,8,7,6,5,5,4
PR56820,87,58,41,31,24,20,16
PR56821,30,22,17,14,11,10,8
PR56822,29,21,16,13,11,9,8
PR56823,29,21,16,13,11,9,8
PR56824,29,21,16,13,11,9,8
PR56825,29,21,16,13,11,9,8
PR56826,2687,1310,720,435,281,193,139
PR56827,2687,1310,720,435,281,193,139
PR56828,11,9,8,6,6,5,5
PR56829,11,9,8,6,6,5,5
PR56830,15,12,10,8,7,6,5
PR56831,27,20,16,13,11,9,8
PR56832,30,22,17,14,11,10,8
PR56833,7,6,5,4,4,4,3
PR56834,12,9,8,7,6,5,5
PR56835,12,9,8,7,6,5,5
PR56836,30,22,17,14,11,10,8
PR56837,30,22,17,14,11,10,8
PR56838,65,45,33,25,20,16,14
PR56839,413,239,151,103,74,55,43
PR56840,219,134,89,63,47,36,29
PR56841,367,214,137,94,68,51,40
PR56842,15,12,10,8,7,6,5
PR56843,34,24,19,15,12,10,9
PR56844,33,24,18,15,12,10,9
PR56845,27,20,15,12,10,9,8
PR56846,27,20,15,12,10,9,8
PR56847,50,35,26,20,16,14,12
PR56848,29,21,16,13,11,9,8
PR56849,2486,1221,676,409,266,184,133
PR56850,11,9,8,6,6,5,5
PR56851,11,9,8,6,6,5,5
PR56852,11,9,8,6,6,5,5
PR56853,11,9,8,6,6,5,5
PR56854,11,9,8,6,6,5,5
PR56855,2717,1325,727,438,284,195,140
PR56856,2717,1325,727,438,284,195,140
PR56857,2685,1315,721,435,281,193,139
PR56858,2685,1315,721,434,281,193,139
PR56859,30,22,17,14,11,10,8
PR56860,19,15,12,10,8,7,6
PR56861,30,22,17,14,11,10,8
PR56862,30,22,17,14,11,10,8
PR56863,33,24,18,15,12,10,9
PR56864,33,24,18,15,12,10,9
PR56865,19,15,12,10,8,7,6
PR56866,9,8,6,6,5,4,4
PR56867,9,8,6,6,5,4,4
PR56868,717,395,240,157,110,80,61
PR56869,717,394,240,157,110,80,61
PR56870,717,394,240,157,110,80,61
PR56871,17,13,10,9,7,7,6
PR56872,17,13,10,9,7,7,6
PR56873,17,13,10,9,7,7,6
PR56874,17,13,10,9,7,7,6
PR56875,128,82,57,42,32,25,21
PR56876,15,12,10,8,7,6,5
PR56877,15,12,10,8,7,6,5
PR56878,49,34,25,20,16,13,11
PR56879,49,34,25,20,16,13,11
PR56880,26,20,15,12,10,9,8
PR56881,26,20,15,12,10,9,8
PR56882,26,20,15,12,10,9,8
PR56883,27,20,15,12,10,9,8
PR56884,27,20,15,12,10,9,8
PR56885,27,20,15,12,10,9,8
PR56886,27,20,15,12,10,9,8
PR56887,27,20,15,12,10,9,8
PR56888,27,20,15,13,10,9,8
PR56889,27,20,15,13,10,9,8
PR56890,44,31,23,18,15,12,11
PR56891,44,31,23,18,15,12,11
PR56892,27,20,16,13,10,9,8
PR56893,138,88,61,44,34,27,22
PR56894,27,20,16,13,10,9,8
PR56895,27,20,16,13,10,9,8
PR56896,44,31,23,18,15,12,11
PR56897,44,31,23,18,15,12,11
PR56898,44,31,24,19,15,13,11
PR56899,28,21,16,13,11,9,8
PR56900,29,21,16,13,11,9,8
PR56901,7,6,5,4,4,4,3
PR56902,28,21,16,13,11,9,8
PR56903,28,21,16,13,11,9,8
PR56904,28,21,16,13,11,9,8
PR56905,30,22,17,14,11,10,8
PR56906,56,39,29,22,18,15,12
PR56907,56,39,29,22,18,15,12
PR56908,128,82,57,42,32,25,21
PR56909,26,20,15,12,10,9,8
PR56910,128,82,57,42,32,25,21
PR56911,18,14,11,9,8,7,6
PR56912,27,20,15,12,10,9,8
PR56913,44,31,23,18,15,12,11
PR56914,49,34,25,20,16,13,11
PR56915,26,20,15,12,10,9,8
PR56916,27,20,15,12,10,9,8
PR56917,27,20,15,12,10,9,8
PR56918,19,14,11,10,8,7,6
PR56919,19,14,11,10,8,7,6
PR56920,19,14,11,10,8,7,6
PR56921,19,14,11,10,8,7,6
PR56922,44,31,23,18,15,12,11
PR56923,44,31,23,18,15,12,11
PR56924,44,31,23,18,15,12,11
PR56925,46,32,24,19,15,13,11
PR56926,46,32,24,19,15,13,11
PR56927,50,35,26,20,16,14,11
PR56928,44,31,24,19,15,13,11
PR56929,44,31,24,19,15,13,11
PR56930,44,31,24,19,15,13,11
PR56931,44,31,24,19,15,13,11
PR56932,7,6,5,5,4,4,3
PR56933,29,21,17,13,11,9,8
PR56934,30,22,17,14,11,10,8
PR56935,58,40,30,23,18,15,13
PR56936,2677,1306,719,433,281,193,139
PR56937,58,40,30,23,18,15,13
PR56938,56,39,29,22,18,15,12
PR56939,56,39,29,22,18,15,12
PR56940,56,39,29,22,18,15,12
PR56941,56,39,29,22,18,15,12
PR56942,27,20,15,12,10,9,8
PR56943,27,20,15,12,10,9,8
PR56944,27,20,15,12,10,9,8
PR56945,27,20,15,12,10,9,8
PR56946,27,20,15,13,10,9,8
PR56947,46,32,24,19,15,13,11
PR56948,44,31,23,18,15,12,11
PR56949,62,43,31,24,19,16,13
PR56950,28,21,16,13,11,9,8
PR56951,2677,1306,719,433,281,193,139
PR56952,2677,1306,719,433,281,193,139
PR56953,30,22,17,14,11,10,8
PR56954,58,40,30,23,18,15,13
PR56955,2677,1306,719,433,281,193,139
PR56956,2677,1305,718,433,281,193,139
PR56957,18,14,11,9,8,7,6
PR56958,56,39,29,22,18,15,12
PR56959,56,39,29,22,18,15,12
PR56960,331,195,126,87,63,48,38
PR56961,27,20,16,13,11,9,8
PR56962,113,73,52,38,29,23,19
PR56963,27,20,16,13,11,9,8
PR56964,27,20,16,13,11,9,8
PR56965,56,39,29,22,18,15,12
PR56966,27,20,16,13,11,9,8
PR56967,113,73,52,38,29,23,19
PR56968,113,73,52,38,29,23,19
PR56969,295,177,114,79,58,44,35
PR56970,295,177,114,79,58,44,35
PR56971,26,19,15,12,10,9,8
PR56972,26,19,15,12,10,9,8
PR56973,26,19,15,12,10,9,8
PR56974,26,19,15,12,10,9,8
PR56975,26,19,15,12,10,9,8
PR56976,26,19,15,12,10,9,8
PR56977,15,12,10,8,7,6,5
PR56978,141,90,62,45,34,27,22
PR56979,51,36,27,21,17,14,12
PR56980,26,19,15,12,10,9,8
PR56981,26,19,15,12,10,9,8
PR56982,26,19,15,12,10,9,8
PR56983,26,19,15,12,10,9,8
PR56984,26,19,15,12,10,9,8
PR56985,26,19,15,12,10,9,8
PR56986,26,19,15,12,10,9,8
PR56987,26,19,15,12,10,9,8
PR56988,30,22,17,14,11,10,8
PR56989,52,36,27,21,17,14,12
PR56990,63,43,31,24,19,16,13
PR56991,63,43,31,24,19,16,13
PR56992,63,43,31,24,19,16,13
PR56993,63,43,31,24,19,16,13
PR56994,63,43,32,24,19,16,13
PR56995,63,43,31,24,19,16,13
PR56996,63,43,32,24,19,16,13
PR56997,58,40,30,23,18,15,13
PR56998,58,40,30,23,18,15,13
PR56999,30,22,17,14,11,10,8
PR57000,15,12,10,8,7,6,5
PR57001,16,12,10,8,7,6,6
PR57002,16,12,10,8,7,6,6
PR57003,30,22,17,14,11,10,8
PR57004,30,22,17,14,11,10,8
PR57005,30,22,17,14,11,10,8
PR57006,30,22,17,14,11,10,8
PR57007,30,22,17,14,11,10,8
PR57008,30,22,17,14,11,10,8
PR57009,33,24,18,15,12,10,9
PR57010,11,9,7,6,6,5,5
PR57011,446,256,161,109,78,58,45
PR57012,27,20,15,12,10,9,8
PR57013,16,13,10,9,7,6,6
PR57014,30,22,17,14,11,10,8
PR57015,141,90,62,45,34,27,22
PR57016,33,24,18,15,12,10,9
PR57017,36,26,20,16,13,11,9
PR57018,53,37,27,21,17,14,12
PR57019,30,22,17,14,11,10,8
PR57020,46,32,24,19,15,13,11
PR57021,26,20,15,12,10,9,8
PR57022,30,22,17,14,11,10,8
PR57023,58,40,30,23,18,15,13
PR57024,30,22,17,14,11,10,8
PR57025,58,40,30,23,18,15,13
PR57026,30,22,17,14,11,10,8
PR57027,2684,1308,719,434,281,193,139
PR57028,2684,1308,719,434,281,193,139
PR57029,16,12,10,8,7,6,6
PR57030,30,22,17,14,11,10,8
PR57031,30,22,17,14,11,10,8
PR57032,2684,1308,719,434,281,193,139
PR57033,2687,1312,721,434,282,193,139
PR57034,2684,1308,719,434,281,193,139
PR57035,2684,1308,719,434,281,193,139
PR57036,2684,1308,719,434,281,193,139
PR57037,2685,1311,721,434,281,193,139
PR57038,2687,1310,720,434,282,193,139
PR57039,2685,1312,721,434,281,193,139
PR57040,2684,1308,719,434,281,193,139
PR57041,2684,1308,719,434,281,193,139
PR57042,2684,1308,719,434,281,193,139
PR57043,2684,1308,719,434,281,193,139
PR57044,2727,1329,730,439,284,195,140
PR57045,2728,1329,730,439,285,195,140
PR57046,2728,1329,730,439,285,195,140
PR57047,362,213,136,93,67,51,40
PR57048,398,231,147,100,72,54,42
PR57049,398,231,147,100,72,54,42
PR57050,7,6,5,4,4,4,3
PR57051,30,22,17,14,11,10,8
PR57052,808,440,265,172,119,87,66
PR57053,21,16,12,10,9,8,7
PR57054,31,23,17,14,12,10,9
PR57055,63,43,32,24,19,16,13
PR57056,413,239,151,103,74,55,43
PR57057,368,214,137,94,68,51,40
PR57058,361,211,135,93,67,51,40
PR57059,48,34,25,20,16,13,11
PR57060,361,211,135,93,67,51,40
PR57061,7,6,5,4,4,4,3
PR57062,7,6,5,4,4,4,3
PR57063,39,28,21,17,14,11,10
PR57064,39,28,21,17,14,11,10
PR57065,46,32,24,19,15,13,11
PR57066,370,216,138,95,68,52,40
PR57067,143,91,63,46,35,27,22
PR57068,2685,1310,720,434,281,193,139
PR57069,2687,1312,721,434,282,193,139
PR57070,2686,1312,721,434,281,193,139
PR57071,2685,1312,721,434,281,193,139
PR57072,330,195,126,87,63,48,38
PR57073,264,159,103,73,54,41,33
PR57074,30,22,17,14,11,10,8
PR57075,30,22,17,14,11,10,8
PR57076,57,40,29,22,18,15,13
PR57077,57,40,29,22,18,15,13
PR57078,16,12,10,8,7,6,6
PR57079,43,30,23,18,15,12,10
PR57080,43,30,23,18,15,12,10
PR57081,467,266,168,113,80,60,47
PR57082,467,266,168,112,80,60,47
PR57083,43,30,23,18,15,12,10
PR57084,616,344,211,140,98,72,55
PR57085,616,344,211,141,98,72,55
PR57086,39,28,21,17,14,11,10
PR57087,407,236,150,102,73,55,43
PR57088,407,236,150,102,73,55,43
PR57089,214,131,87,62,46,36,29
PR57090,63,43,32,24,19,16,13
PR57091,9,8,6,6,5,4,4
PR57092,9,8,6,6,5,4,4
PR57093,9,8,6,6,5,4,4
PR57094,464,266,167,112,80,60,46
PR57095,464,265,167,112,80,60,46
PR57096,413,239,151,103,74,55,43
PR57097,413,239,151,103,74,55,43
PR57098,219,134,89,63,47,36,29
PR57099,464,265,167,112,80,60,46
PR57100,464,266,167,113,80,60,46
PR57101,276,165,108,75,55,42,34
PR57102,361,211,135,93,67,51,40
PR57103,47,33,25,19,16,13,11
PR57104,60,41,30,23,19,15,13
PR57105,391,227,145,99,71,54,42
PR57106,143,91,63,46,35,27,22
PR57107,553,312,193,129,91,67,52
PR57108,114,74,52,38,29,23,19
PR57109,57,39,29,22,19,15,13
PR57110,362,213,136,93,67,51,40
PR57111,87,58,41,31,24,20,16
PR57112,87,58,41,31,24,20,16
PR57113,561,316,195,129,91,68,52
PR57114,1877,946,534,330,218,152,111
PR57115,1877,947,535,330,218,152,111
PR57116,1877,946,535,330,218,152,111
PR57117,1877,946,535,330,218,152,111
PR57118,1877,946,534,330,218,152,111
PR57119,1877,946,534,330,218,152,111
PR57120,1877,946,535,330,218,152,111
PR57121,1877,946,535,330,218,152,111
PR57122,1254,656,382,242,163,116,86
PR57123,1254,656,382,242,163,116,86
PR57124,630,351,215,142,100,73,56
PR57125,630,351,215,142,100,74,56
PR57126,1913,962,543,334,221,154,112
PR57127,1913,962,543,334,221,154,112
PR57128,630,351,215,142,100,73,56
PR57129,630,351,215,142,100,73,56
PR57130,218,134,89,63,47,36,29
PR57131,218,134,89,63,47,36,29
PR57132,218,134,89,63,47,36,29
PR57133,218,134,89,63,47,36,29
PR57134,218,134,89,63,47,36,29
PR57135,218,134,89,63,47,36,29
PR57136,10,8,7,6,5,5,4
PR57137,511,290,181,121,86,64,49
PR57138,511,290,181,121,86,64,49
PR57139,135,86,59,43,33,26,21
PR57140,135,86,59,43,33,26,21
PR57141,18,14,11,9,8,7,6
PR57142,391,227,144,99,71,53,42
PR57143,61,42,31,24,19,15,13
PR57144,61,42,31,24,19,15,13
PR57145,268,161,105,74,54,42,33
PR57146,603,337,207,138,97,71,55
PR57147,1216,637,372,236,160,114,85
PR57148,603,337,207,138,97,71,55
PR57149,31,22,18,14,12,10,8
PR57150,10,8,7,6,5,5,4
PR57151,10,8,7,6,5,5,4
PR57152,177,110,75,54,40,31,25
PR57153,96,63,45,33,26,21,17
PR57154,96,63,45,33,26,21,17
PR57155,96,63,45,33,26,21,17
PR57156,135,86,59,43,33,26,21
PR57157,135,86,59,43,33,26,21
PR57158,32,23,18,14,12,10,9
PR57159,11,9,7,6,6,5,4
PR57160,61,42,31,23,19,15,13
PR57161,61,42,31,23,19,15,13
PR57162,10,8,7,6,5,5,4
PR57163,10,8,7,6,5,5,4
PR57164,10,8,7,6,5,5,4
PR57165,10,8,7,6,5,5,4
PR57166,10,8,7,6,5,5,4
PR57167,31,22,18,14,12,10,8
PR57168,268,161,105,74,54,42,33
PR57169,7,6,5,4,4,4,3
PR57170,7,6,5,4,4,4,3
PR57171,268,161,105,74,54,42,33
PR57172,268,161,106,74,54,42,33
PR57173,268,161,105,74,54,42,33
PR57174,1,1,1,1,1,1,1
PR57175,268,161,105,74,54,42,33
PR57176,268,161,105,74,54,42,33
PR57177,177,110,75,54,40,31,25
PR57178,96,63,45,33,26,21,17
PR57179,711,392,238,156,109,80,61
PR57180,711,392,238,156,109,80,61
PR57181,61,42,31,24,19,15,13
PR57182,61,42,31,24,19,15,13
PR57183,61,42,31,24,19,15,13
PR57184,61,42,31,24,19,15,13
PR57185,61,42,31,23,19,15,13
PR57186,61,42,31,23,19,15,13
PR57187,10,8,7,6,5,5,4
PR57188,10,8,7,6,5,5,4
PR57189,10,8,7,6,5,5,4
PR57190,10,8,7,6,5,5,4
PR57191,10,8,7,6,5,5,4
PR57192,31,22,17,14,12,10,8
PR57193,31,22,17,14,12,10,8
PR57194,10,8,7,6,5,5,4
PR57195,10,8,7,6,5,5,4
PR57196,31,22,17,14,12,10,8
PR57197,31,22,17,14,12,10,8
PR57198,1,1,1,1,1,1,1
PR57199,10,8,7,6,5,5,4
PR57200,183,114,77,55,41,32,26
PR57201,2547,1248,689,417,271,186,135
PR57202,13,10,8,7,6,5,5
PR57203,96,63,45,33,26,21,17
PR57204,369,216,138,94,68,51,40
PR57205,704,388,236,155,108,79,60
PR57206,711,392,238,156,109,80,61
PR57207,369,216,138,94,68,51,40
PR57208,17,13,11,9,8,7,6
PR57209,41,29,22,17,14,12,10
PR57210,45,32,24,19,15,13,11
PR57211,47,33,25,19,16,13,11
PR57212,45,32,24,19,15,13,11
PR57213,45,32,24,19,15,13,11
PR57214,309,184,119,82,60,46,36
PR57215,268,161,106,73,54,42,33
PR57216,208,128,85,61,45,35,28
PR57217,208,128,85,61,45,35,28
PR57218,27,20,15,13,10,9,8
PR57219,27,20,15,13,10,9,8
PR57220,27,20,15,13,10,9,8
PR57221,13,10,8,7,6,5,5
PR57222,268,161,106,74,54,42,33
PR57223,10,8,7,6,5,5,4
PR57224,45,32,24,19,15,13,11
PR57225,21,16,13,10,9,8,7
PR57226,21,16,13,10,9,8,7
PR57227,11,9,7,6,5,5,4
PR57228,11,9,7,6,5,5,4
